bootstrap_draw,total_event_copies,multi_horizon_captured_events,matched_60_day_base_captured_events,event_coverage_difference
3762,608,224,230,-0.0098684210526315
3763,728,284,286,-0.0027472527472527
3764,635,247,259,-0.0188976377952755
3765,738,285,294,-0.0121951219512195
3766,777,292,304,-0.0154440154440154
3767,679,272,276,-0.0058910162002945
3768,662,252,250,0.0030211480362537
3769,682,239,252,-0.0190615835777126
3770,677,272,281,-0.0132939438700147
3771,634,247,258,-0.0173501577287066
3772,761,311,315,-0.0052562417871222
3773,655,264,259,0.0076335877862595
3774,761,284,305,-0.0275952693823915
3775,762,297,313,-0.0209973753280839
3776,734,271,285,-0.0190735694822888
3777,586,238,247,-0.015358361774744
3778,631,241,251,-0.0158478605388272
3779,640,252,264,-0.01875
3780,672,248,251,-0.0044642857142857
3781,641,233,242,-0.0140405616224648
3782,717,267,277,-0.0139470013947001
3783,696,280,287,-0.0100574712643678
3784,764,307,317,-0.013089005235602
3785,592,206,215,-0.0152027027027027
3786,668,262,275,-0.0194610778443113
3787,690,258,264,-0.008695652173913
3788,744,254,267,-0.0174731182795698
3789,704,270,281,-0.015625
3790,719,292,296,-0.0055632823365785
3791,743,298,300,-0.0026917900403768
3792,724,274,293,-0.0262430939226519
3793,677,243,258,-0.0221565731166912
3794,741,267,272,-0.0067476383265856
3795,751,301,308,-0.0093209054593874
3796,656,236,252,-0.024390243902439
3797,702,251,267,-0.0227920227920227
3798,706,278,293,-0.0212464589235127
3799,769,314,314,0.0
3800,662,281,287,-0.0090634441087613
3801,790,290,300,-0.0126582278481012
3802,620,232,248,-0.0258064516129032
3803,769,298,303,-0.0065019505851755
3804,725,287,293,-0.0082758620689655
3805,691,266,276,-0.0144717800289435
3806,696,254,262,-0.0114942528735632
3807,621,233,239,-0.0096618357487922
3808,643,246,258,-0.0186625194401244
3809,664,233,249,-0.0240963855421686
3810,749,285,293,-0.0106809078771695
3811,675,246,251,-0.0074074074074074
3812,644,270,275,-0.0077639751552795
3813,736,287,290,-0.0040760869565217
3814,631,278,290,-0.0190174326465927
3815,731,254,268,-0.0191518467852257
3816,676,235,244,-0.0133136094674556
3817,739,267,271,-0.0054127198917456
3818,688,238,244,-0.0087209302325581
3819,616,227,234,-0.0113636363636363
3820,655,223,240,-0.0259541984732824
3821,603,213,223,-0.0165837479270315
3822,742,284,299,-0.0202156334231805
3823,787,249,261,-0.0152477763659466
3824,675,279,291,-0.0177777777777777
3825,737,284,304,-0.0271370420624151
3826,628,231,242,-0.0175159235668789
3827,666,254,256,-0.003003003003003
3828,669,251,257,-0.0089686098654708
3829,729,268,291,-0.0315500685871056
3830,704,275,286,-0.015625
3831,780,288,299,-0.0141025641025641
3832,684,256,271,-0.0219298245614035
3833,644,242,253,-0.0170807453416149
3834,763,262,279,-0.0222804718217562
3835,633,236,245,-0.0142180094786729
3836,671,247,257,-0.014903129657228
3837,764,287,298,-0.0143979057591623
3838,652,265,277,-0.0184049079754601
3839,720,278,280,-0.0027777777777777
3840,652,238,251,-0.0199386503067484
3841,716,299,310,-0.0153631284916201
3842,725,272,278,-0.0082758620689655
3843,647,255,262,-0.0108191653786707
3844,725,259,276,-0.0234482758620689
3845,709,271,280,-0.0126939351198871
3846,732,247,260,-0.01775956284153
3847,636,240,251,-0.0172955974842767
3848,579,215,225,-0.0172711571675302
3849,661,266,270,-0.0060514372163388
3850,714,250,253,-0.0042016806722689
3851,700,258,259,-0.0014285714285714
3852,602,240,245,-0.0083056478405315
3853,745,280,290,-0.0134228187919463
3854,750,261,269,-0.0106666666666666
3855,717,264,271,-0.00976290097629
3856,769,294,304,-0.0130039011703511
3857,700,276,281,-0.0071428571428571
3858,696,264,279,-0.021551724137931
3859,694,274,282,-0.0115273775216138
3860,755,289,305,-0.0211920529801324
3861,650,243,251,-0.0123076923076923
3862,698,275,282,-0.0100286532951289
3863,657,236,245,-0.0136986301369863
3864,678,257,258,-0.0014749262536873
3865,623,237,246,-0.0144462279293739
3866,707,284,302,-0.0254596888260254
3867,637,235,247,-0.0188383045525902
3868,609,224,228,-0.0065681444991789
3869,652,255,268,-0.0199386503067484
3870,701,268,276,-0.0114122681883024
3871,779,301,312,-0.0141206675224646
3872,782,293,300,-0.0089514066496163
3873,664,276,279,-0.0045180722891566
3874,705,224,239,-0.0212765957446808
3875,727,288,302,-0.0192572214580467
3876,654,253,266,-0.0198776758409785
3877,716,268,278,-0.0139664804469273
3878,698,261,268,-0.0100286532951289
3879,634,208,218,-0.0157728706624605
3880,750,296,300,-0.0053333333333333
3881,750,271,281,-0.0133333333333333
3882,706,266,270,-0.0056657223796034
3883,674,246,258,-0.0178041543026706
3884,657,260,269,-0.0136986301369863
3885,644,237,244,-0.0108695652173913
3886,722,279,288,-0.0124653739612188
3887,730,279,290,-0.0150684931506849
3888,662,255,263,-0.0120845921450151
3889,761,274,291,-0.0223390275952693
3890,702,260,272,-0.017094017094017
3891,777,274,285,-0.0141570141570141
3892,821,305,323,-0.0219244823386114
3893,677,272,282,-0.0147710487444608
3894,682,249,249,0.0
3895,736,263,268,-0.0067934782608695
3896,799,290,299,-0.0112640801001251
3897,751,283,286,-0.0039946737683089
3898,703,271,295,-0.0341394025604551
3899,676,246,264,-0.0266272189349112
3900,614,241,253,-0.019543973941368
3901,719,269,274,-0.0069541029207232
3902,785,286,294,-0.0101910828025477
3903,629,245,259,-0.0222575516693163
3904,740,275,279,-0.0054054054054054
3905,688,276,277,-0.001453488372093
3906,740,281,287,-0.0081081081081081
3907,775,284,291,-0.0090322580645161
3908,694,256,271,-0.0216138328530259
3909,672,272,284,-0.0178571428571428
3910,758,283,293,-0.0131926121372031
3911,705,253,262,-0.0127659574468085
3912,705,272,288,-0.0226950354609929
3913,783,298,312,-0.0178799489144316
3914,712,276,285,-0.0126404494382022
3915,826,305,318,-0.0157384987893462
3916,724,271,283,-0.0165745856353591
3917,646,242,256,-0.0216718266253869
3918,699,255,256,-0.0014306151645207
3919,692,269,276,-0.0101156069364161
3920,565,229,241,-0.0212389380530973
3921,669,251,262,-0.0164424514200298
3922,735,267,274,-0.0095238095238095
3923,618,270,280,-0.0161812297734627
3924,691,245,256,-0.0159189580318379
3925,646,253,257,-0.0061919504643962
3926,755,276,283,-0.0092715231788079
3927,643,262,265,-0.0046656298600311
3928,782,278,283,-0.0063938618925831
3929,799,304,318,-0.0175219023779724
3930,594,241,250,-0.0151515151515151
3931,629,231,242,-0.0174880763116057
3932,625,252,258,-0.0096
3933,612,212,224,-0.0196078431372549
3934,783,289,306,-0.0217113665389527
3935,642,233,242,-0.014018691588785
3936,644,269,276,-0.0108695652173913
3937,747,291,300,-0.0120481927710843
3938,688,275,284,-0.0130813953488372
3939,708,274,287,-0.0183615819209039
3940,638,255,264,-0.0141065830721003
3941,697,257,259,-0.0028694404591104
3942,654,251,255,-0.0061162079510703
3943,718,276,288,-0.0167130919220055
3944,688,268,274,-0.0087209302325581
3945,673,270,273,-0.0044576523031203
3946,641,249,258,-0.0140405616224648
3947,736,280,296,-0.0217391304347826
3948,584,238,246,-0.0136986301369863
3949,740,247,253,-0.0081081081081081
3950,683,269,272,-0.0043923865300146
3951,702,249,254,-0.0071225071225071
3952,775,277,302,-0.032258064516129
3953,700,249,258,-0.0128571428571428
3954,780,298,304,-0.0076923076923076
3955,725,284,300,-0.0220689655172413
3956,815,325,334,-0.011042944785276
3957,648,255,268,-0.0200617283950617
3958,710,282,284,-0.0028169014084507
3959,681,275,279,-0.0058737151248164
3960,693,268,276,-0.0115440115440115
3961,737,274,280,-0.0081411126187245
3962,624,240,239,0.0016025641025641
3963,789,275,282,-0.008871989860583
3964,722,251,263,-0.0166204986149584
3965,720,265,272,-0.0097222222222222
3966,720,262,276,-0.0194444444444444
3967,699,276,283,-0.0100143061516452
3968,695,253,263,-0.014388489208633
3969,649,247,259,-0.0184899845916795
3970,662,267,276,-0.0135951661631419
3971,731,281,289,-0.0109439124487004
3972,619,242,251,-0.0145395799676898
3973,773,288,306,-0.0232858990944372
3974,763,297,314,-0.0222804718217562
3975,690,243,249,-0.008695652173913
3976,632,217,227,-0.0158227848101265
3977,708,275,288,-0.0183615819209039
3978,782,290,297,-0.0089514066496163
3979,629,250,252,-0.0031796502384737
3980,658,257,267,-0.0151975683890577
3981,748,290,300,-0.0133689839572192
3982,678,248,264,-0.023598820058997
3983,679,255,266,-0.01620029455081
3984,724,269,278,-0.0124309392265193
3985,738,275,294,-0.0257452574525745
3986,628,248,248,0.0
3987,686,271,278,-0.010204081632653
3988,728,287,298,-0.0151098901098901
3989,657,245,253,-0.0121765601217656
3990,669,259,271,-0.0179372197309417
3991,657,271,283,-0.0182648401826484
3992,659,264,267,-0.0045523520485584
3993,636,234,257,-0.0361635220125786
3994,738,284,288,-0.005420054200542
3995,785,279,292,-0.0165605095541401
3996,641,248,261,-0.0202808112324493
3997,724,287,294,-0.0096685082872928
3998,701,280,293,-0.0185449358059914
3999,644,241,250,-0.0139751552795031
4000,660,248,257,-0.0136363636363636
4001,756,287,294,-0.0092592592592592
4002,695,276,283,-0.0100719424460431
4003,788,271,275,-0.0050761421319796
4004,710,271,280,-0.0126760563380281
4005,709,276,283,-0.0098730606488011
4006,637,222,230,-0.0125588697017268
4007,674,250,255,-0.0074183976261127
4008,627,224,231,-0.011164274322169
4009,602,233,245,-0.0199335548172757
4010,635,251,265,-0.0220472440944881
4011,671,273,276,-0.0044709388971684
4012,792,299,307,-0.0101010101010101
4013,659,252,254,-0.0030349013657056
4014,635,245,248,-0.0047244094488188
4015,728,263,267,-0.0054945054945054
4016,681,255,264,-0.013215859030837
4017,696,266,276,-0.014367816091954
4018,679,267,268,-0.0014727540500736
4019,676,274,278,-0.0059171597633136
4020,720,251,261,-0.0138888888888888
4021,752,275,282,-0.0093085106382978
4022,695,271,278,-0.0100719424460431
4023,661,239,255,-0.0242057488653555
4024,723,270,276,-0.0082987551867219
4025,675,269,275,-0.0088888888888888
4026,772,303,312,-0.0116580310880829
4027,714,276,280,-0.0056022408963585
4028,705,281,291,-0.0141843971631205
4029,574,221,223,-0.0034843205574912
4030,770,283,293,-0.0129870129870129
4031,703,279,291,-0.0170697012802275
4032,608,224,231,-0.0115131578947368
4033,763,297,302,-0.0065530799475753
4034,703,255,269,-0.0199146514935988
4035,717,267,276,-0.0125523012552301
4036,701,269,271,-0.0028530670470756
4037,733,293,307,-0.0190995907230559
4038,705,278,285,-0.0099290780141843
4039,616,249,263,-0.0227272727272727
4040,727,277,282,-0.0068775790921595
4041,776,285,294,-0.0115979381443298
4042,726,276,293,-0.0234159779614325
4043,657,279,294,-0.0228310502283105
4044,667,247,260,-0.0194902548725637
4045,732,274,274,0.0
4046,645,244,261,-0.0263565891472868
4047,700,279,290,-0.0157142857142857
4048,667,238,257,-0.0284857571214392
4049,708,259,267,-0.0112994350282485
4050,704,260,274,-0.0198863636363636
4051,647,254,258,-0.0061823802163833
4052,718,268,277,-0.0125348189415041
4053,719,269,288,-0.0264255910987482
4054,709,283,292,-0.0126939351198871
4055,636,247,262,-0.0235849056603773
4056,742,294,315,-0.0283018867924528
4057,691,261,273,-0.0173661360347322
4058,655,241,254,-0.0198473282442748
4059,660,291,299,-0.0121212121212121
4060,683,282,290,-0.0117130307467057
4061,660,259,271,-0.0181818181818181
4062,614,227,236,-0.014657980456026
4063,731,266,277,-0.015047879616963
4064,617,239,246,-0.0113452188006482
4065,725,258,275,-0.0234482758620689
4066,745,292,310,-0.0241610738255033
4067,662,234,245,-0.0166163141993957
4068,718,265,271,-0.0083565459610027
4069,681,246,259,-0.0190895741556534
4070,785,290,293,-0.0038216560509554
4071,714,304,309,-0.0070028011204481
4072,656,250,254,-0.0060975609756097
4073,705,273,275,-0.0028368794326241
4074,646,244,261,-0.0263157894736842
4075,739,267,271,-0.0054127198917456
4076,685,265,280,-0.0218978102189781
4077,777,306,314,-0.0102960102960102
4078,608,234,243,-0.0148026315789473
4079,668,255,267,-0.0179640718562874
4080,700,259,269,-0.0142857142857142
4081,713,255,272,-0.0238429172510518
4082,720,275,283,-0.0111111111111111
4083,605,239,250,-0.0181818181818181
4084,677,268,273,-0.0073855243722304
4085,692,259,269,-0.0144508670520231
4086,673,244,252,-0.0118870728083209
4087,733,285,289,-0.0054570259208731
4088,739,281,289,-0.0108254397834912
4089,687,280,284,-0.0058224163027656
4090,653,276,277,-0.001531393568147
4091,786,298,304,-0.0076335877862595
4092,705,281,292,-0.0156028368794326
4093,683,272,282,-0.0146412884333821
4094,720,262,280,-0.025
4095,624,259,261,-0.0032051282051282
4096,640,256,251,0.0078125
4097,743,273,272,0.0013458950201884
4098,730,277,289,-0.0164383561643835
4099,659,249,258,-0.0136570561456752
4100,672,270,280,-0.0148809523809523
4101,715,279,278,0.0013986013986013
4102,852,318,327,-0.0105633802816901
4103,663,255,262,-0.0105580693815987
4104,659,220,231,-0.0166919575113808
4105,764,274,293,-0.0248691099476439
4106,717,268,276,-0.0111576011157601
4107,689,282,290,-0.011611030478955
4108,739,267,277,-0.013531799729364
4109,767,268,280,-0.0156453715775749
4110,726,283,285,-0.0027548209366391
4111,729,301,313,-0.0164609053497942
4112,698,279,276,0.0042979942693409
4113,674,274,279,-0.0074183976261127
4114,723,279,292,-0.0179806362378976
4115,665,263,269,-0.0090225563909774
4116,665,266,275,-0.0135338345864661
4117,679,273,280,-0.0103092783505154
4118,688,271,283,-0.0174418604651162
4119,689,259,267,-0.011611030478955
4120,714,275,276,-0.0014005602240896
4121,667,259,272,-0.0194902548725637
4122,772,316,319,-0.0038860103626943
4123,802,311,325,-0.0174563591022443
4124,652,217,227,-0.0153374233128834
4125,707,270,276,-0.0084865629420084
4126,670,242,253,-0.0164179104477611
4127,711,280,299,-0.0267229254571026
4128,714,293,299,-0.0084033613445378
4129,675,259,265,-0.0088888888888888
4130,626,251,267,-0.0255591054313099
4131,734,294,301,-0.0095367847411444
4132,750,278,286,-0.0106666666666666
4133,795,304,314,-0.0125786163522012
4134,699,286,285,0.0014306151645207
4135,663,249,264,-0.0226244343891402
4136,719,259,261,-0.0027816411682892
4137,703,278,282,-0.0056899004267425
4138,569,230,238,-0.0140597539543057
4139,657,282,283,-0.0015220700152207
4140,766,294,299,-0.0065274151436031
4141,749,288,292,-0.0053404539385847
4142,668,274,286,-0.0179640718562874
4143,769,273,281,-0.0104031209362808
4144,670,247,266,-0.0283582089552238
4145,736,284,293,-0.0122282608695652
4146,677,258,266,-0.0118168389955686
4147,664,247,251,-0.0060240963855421
4148,657,241,253,-0.0182648401826484
4149,677,267,277,-0.0147710487444608
4150,735,251,274,-0.0312925170068027
4151,773,276,287,-0.0142302716688227
4152,684,257,263,-0.0087719298245614
4153,702,268,279,-0.0156695156695156
4154,660,261,276,-0.0227272727272727
4155,693,264,278,-0.0202020202020202
4156,712,278,280,-0.0028089887640449
4157,758,283,294,-0.0145118733509234
4158,784,306,308,-0.0025510204081632
4159,630,241,247,-0.0095238095238095
4160,681,246,261,-0.0220264317180616
4161,665,227,236,-0.0135338345864661
4162,612,243,261,-0.0294117647058823
4163,626,248,259,-0.0175718849840255
4164,660,243,254,-0.0166666666666666
4165,641,264,269,-0.0078003120124804
4166,669,258,264,-0.0089686098654708
4167,701,273,278,-0.007132667617689
4168,734,264,275,-0.0149863760217983
4169,715,267,280,-0.0181818181818181
4170,757,288,301,-0.0171730515191545
4171,815,298,305,-0.0085889570552147
4172,684,263,272,-0.0131578947368421
4173,685,253,263,-0.0145985401459854
4174,710,266,276,-0.0140845070422535
4175,735,274,278,-0.0054421768707482
4176,702,301,310,-0.0128205128205128
4177,725,259,273,-0.0193103448275862
4178,710,276,285,-0.0126760563380281
4179,735,257,267,-0.0136054421768707
4180,745,291,307,-0.021476510067114
4181,754,285,293,-0.0106100795755968
4182,771,303,317,-0.0181582360570687
4183,677,259,266,-0.0103397341211226
4184,730,281,292,-0.0150684931506849
4185,620,215,224,-0.014516129032258
4186,760,274,284,-0.0131578947368421
4187,741,286,304,-0.0242914979757085
4188,764,280,294,-0.0183246073298429
4189,855,305,308,-0.0035087719298245
4190,620,241,252,-0.0177419354838709
4191,657,254,266,-0.0182648401826484
4192,734,279,282,-0.0040871934604904
4193,705,292,297,-0.0070921985815602
4194,792,291,295,-0.005050505050505
4195,717,253,255,-0.00278940027894
4196,649,275,287,-0.0184899845916795
4197,671,274,284,-0.014903129657228
4198,690,247,260,-0.0188405797101449
4199,630,215,226,-0.0174603174603174
4200,756,298,307,-0.0119047619047619
4201,656,241,251,-0.0152439024390243
4202,637,254,258,-0.0062794348508634
4203,694,256,267,-0.015850144092219
4204,629,266,268,-0.0031796502384737
4205,718,262,279,-0.0236768802228412
4206,784,305,309,-0.0051020408163265
4207,635,247,255,-0.0125984251968503
4208,670,257,268,-0.0164179104477611
4209,641,243,244,-0.0015600624024961
4210,711,296,310,-0.0196905766526019
4211,657,296,301,-0.0076103500761035
4212,667,252,254,-0.0029985007496251
4213,664,238,252,-0.0210843373493975
4214,640,254,268,-0.021875
4215,655,272,277,-0.0076335877862595
4216,646,247,262,-0.023219814241486
4217,685,257,270,-0.018978102189781
4218,713,262,269,-0.0098176718092566
4219,783,286,299,-0.0166028097062579
4220,633,248,255,-0.0110584518167456
4221,595,261,268,-0.0117647058823529
4222,696,275,278,-0.0043103448275862
4223,660,231,241,-0.0151515151515151
4224,701,267,272,-0.007132667617689
4225,665,244,259,-0.0225563909774436
4226,756,305,321,-0.0211640211640211
4227,729,270,288,-0.0246913580246913
4228,724,283,288,-0.0069060773480662
4229,739,250,254,-0.0054127198917456
4230,682,263,267,-0.0058651026392961
4231,667,236,246,-0.0149925037481259
4232,643,245,245,0.0
4233,653,232,237,-0.007656967840735
4234,719,273,287,-0.019471488178025
4235,693,280,292,-0.0173160173160173
4236,638,259,266,-0.0109717868338558
4237,734,247,250,-0.0040871934604904
4238,653,266,273,-0.010719754977029
4239,604,224,224,0.0
4240,744,271,276,-0.0067204301075268
4241,690,233,246,-0.0188405797101449
4242,692,259,261,-0.0028901734104046
4243,626,257,264,-0.011182108626198
4244,682,270,281,-0.0161290322580645
4245,657,236,239,-0.0045662100456621
4246,647,249,254,-0.0077279752704791
4247,718,252,259,-0.0097493036211699
4248,766,273,288,-0.0195822454308094
4249,686,254,269,-0.0218658892128279
4250,806,282,291,-0.0111662531017369
4251,754,281,289,-0.0106100795755968
4252,681,238,252,-0.0205580029368575
4253,674,258,274,-0.0237388724035608
4254,683,258,261,-0.0043923865300146
4255,658,264,262,0.0030395136778115
4256,720,268,279,-0.0152777777777777
4257,750,280,289,-0.012
4258,744,262,272,-0.0134408602150537
4259,683,264,269,-0.007320644216691
4260,691,261,270,-0.0130246020260492
4261,713,271,275,-0.005610098176718
4262,676,244,250,-0.0088757396449704
4263,761,310,322,-0.0157687253613666
4264,698,287,299,-0.0171919770773638
4265,722,281,286,-0.0069252077562326
4266,687,250,266,-0.0232896652110625
4267,789,287,295,-0.0101394169835234
4268,688,255,265,-0.0145348837209302
4269,744,280,284,-0.0053763440860215
4270,748,276,277,-0.0013368983957219
4271,664,263,275,-0.0180722891566265
4272,655,246,250,-0.0061068702290076
4273,687,262,265,-0.0043668122270742
4274,729,294,305,-0.0150891632373113
4275,657,257,275,-0.0273972602739726
4276,840,310,320,-0.0119047619047619
4277,701,282,300,-0.0256776034236804
4278,623,234,243,-0.0144462279293739
4279,710,275,282,-0.0098591549295774
4280,732,280,283,-0.0040983606557377
4281,736,287,291,-0.0054347826086956
4282,749,270,272,-0.0026702269692923
4283,739,290,304,-0.0189445196211096
4284,583,240,255,-0.0257289879931389
4285,680,250,268,-0.0264705882352941
4286,751,295,310,-0.0199733688415446
4287,687,273,276,-0.0043668122270742
4288,761,280,295,-0.0197109067017082
4289,701,282,286,-0.0057061340941512
4290,696,270,281,-0.0158045977011494
4291,670,248,257,-0.0134328358208955
4292,756,275,287,-0.0158730158730158
4293,696,275,284,-0.0129310344827586
4294,605,245,254,-0.0148760330578512
4295,637,244,249,-0.0078492935635792
4296,698,258,265,-0.0100286532951289
4297,686,261,273,-0.0174927113702623
4298,625,248,258,-0.016
4299,743,273,277,-0.0053835800807537
4300,632,260,262,-0.0031645569620253
4301,683,276,298,-0.0322108345534407
4302,704,276,278,-0.002840909090909
4303,665,225,230,-0.0075187969924812
4304,685,256,264,-0.0116788321167883
4305,667,264,267,-0.0044977511244377
4306,678,266,273,-0.0103244837758112
4307,667,246,254,-0.0119940029985007
4308,656,257,273,-0.024390243902439
4309,703,275,287,-0.0170697012802275
4310,654,268,274,-0.0091743119266055
4311,672,276,290,-0.0208333333333333
4312,645,241,249,-0.0124031007751937
4313,691,263,276,-0.0188133140376266
4314,639,250,255,-0.0078247261345852
4315,674,269,279,-0.0148367952522255
4316,709,280,288,-0.0112834978843441
4317,787,287,295,-0.0101651842439644
4318,620,226,236,-0.0161290322580645
4319,637,242,250,-0.0125588697017268
4320,684,270,279,-0.0131578947368421
4321,750,274,277,-0.004
4322,664,260,266,-0.0090361445783132
4323,662,257,265,-0.0120845921450151
4324,717,283,285,-0.00278940027894
4325,770,255,268,-0.0168831168831168
4326,666,252,262,-0.015015015015015
4327,692,253,261,-0.0115606936416184
4328,771,311,313,-0.0025940337224383
4329,729,277,278,-0.0013717421124828
4330,686,281,283,-0.0029154518950437
4331,753,267,265,0.0026560424966799
4332,686,255,265,-0.0145772594752186
4333,686,277,285,-0.0116618075801749
4334,693,284,293,-0.0129870129870129
4335,687,285,288,-0.0043668122270742
4336,716,259,274,-0.020949720670391
4337,657,242,254,-0.0182648401826484
4338,698,250,255,-0.0071633237822349
4339,625,223,232,-0.0144
4340,712,257,276,-0.0266853932584269
4341,694,259,263,-0.0057636887608069
4342,731,277,287,-0.0136798905608755
4343,710,258,272,-0.0197183098591549
4344,676,245,254,-0.0133136094674556
4345,669,244,257,-0.0194319880418535
4346,722,263,278,-0.020775623268698
4347,611,210,215,-0.0081833060556464
4348,660,253,265,-0.0181818181818181
4349,690,263,273,-0.0144927536231884
4350,672,254,264,-0.0148809523809523
4351,652,265,274,-0.013803680981595
4352,706,283,282,0.0014164305949008
4353,707,239,243,-0.0056577086280056
4354,743,265,277,-0.0161507402422611
4355,707,257,274,-0.024045261669024
4356,655,255,269,-0.0213740458015267
4357,757,292,301,-0.011889035667107
4358,706,278,285,-0.0099150141643059
4359,687,264,274,-0.0145560407569141
4360,695,241,251,-0.014388489208633
4361,681,251,258,-0.0102790014684287
4362,737,249,261,-0.0162822252374491
4363,666,246,256,-0.015015015015015
4364,576,204,220,-0.0277777777777777
4365,692,273,276,-0.0043352601156069
4366,719,291,308,-0.0236439499304589
4367,715,282,286,-0.0055944055944055
4368,759,269,281,-0.0158102766798418
4369,664,245,253,-0.0120481927710843
4370,587,233,241,-0.0136286201022146
4371,755,285,289,-0.0052980132450331
4372,640,257,261,-0.00625
4373,726,296,306,-0.0137741046831955
4374,638,264,261,0.0047021943573667
4375,668,251,265,-0.0209580838323353
4376,663,261,276,-0.0226244343891402
4377,717,262,273,-0.0153417015341701
4378,738,267,279,-0.016260162601626
4379,685,274,279,-0.0072992700729927
4380,703,261,275,-0.0199146514935988
4381,718,300,313,-0.0181058495821727
4382,692,259,271,-0.0173410404624277
4383,671,248,252,-0.0059612518628912
4384,703,295,300,-0.0071123755334281
4385,622,237,245,-0.0128617363344051
4386,697,278,297,-0.0272596843615494
4387,714,268,281,-0.0182072829131652
4388,681,252,268,-0.0234948604992657
4389,726,262,273,-0.0151515151515151
4390,659,251,256,-0.007587253414264
4391,770,296,300,-0.0051948051948051
4392,638,241,248,-0.0109717868338558
4393,640,252,264,-0.01875
4394,631,239,250,-0.0174326465927099
4395,705,291,295,-0.0056737588652482
4396,742,285,302,-0.022911051212938
4397,762,304,308,-0.0052493438320209
4398,657,236,248,-0.0182648401826484
4399,678,283,286,-0.0044247787610619
4400,622,237,252,-0.0241157556270096
4401,696,277,279,-0.0028735632183908
4402,685,261,281,-0.0291970802919708
4403,685,256,265,-0.0131386861313868
4404,719,255,262,-0.0097357440890125
4405,677,241,255,-0.0206794682422452
4406,710,284,288,-0.0056338028169014
4407,616,230,248,-0.0292207792207792
4408,699,248,259,-0.0157367668097281
4409,750,260,271,-0.0146666666666666
4410,669,249,258,-0.0134529147982062
4411,706,262,280,-0.0254957507082152
4412,691,276,287,-0.0159189580318379
4413,716,255,263,-0.0111731843575419
4414,723,277,284,-0.0096818810511756
4415,758,297,302,-0.0065963060686015
4416,671,266,267,-0.0014903129657228
4417,808,300,316,-0.0198019801980198
4418,664,261,268,-0.0105421686746987
4419,593,252,256,-0.0067453625632377
4420,708,257,267,-0.0141242937853107
4421,663,229,241,-0.0180995475113122
4422,644,239,246,-0.0108695652173913
4423,792,283,296,-0.0164141414141414
4424,638,242,250,-0.012539184952978
4425,687,245,254,-0.0131004366812227
4426,742,269,280,-0.0148247978436657
4427,716,271,285,-0.0195530726256983
4428,742,270,277,-0.0094339622641509
4429,735,267,271,-0.0054421768707482
4430,760,281,293,-0.0157894736842105
4431,656,268,270,-0.0030487804878048
4432,714,266,273,-0.0098039215686274
4433,689,271,283,-0.0174165457184325
4434,709,263,270,-0.0098730606488011
4435,679,261,259,0.0029455081001472
4436,723,262,268,-0.0082987551867219
4437,658,246,254,-0.0121580547112462
4438,679,243,252,-0.0132547864506627
4439,695,263,276,-0.018705035971223
4440,699,266,273,-0.0100143061516452
4441,676,252,261,-0.0133136094674556
4442,730,283,294,-0.0150684931506849
4443,750,277,285,-0.0106666666666666
4444,709,258,266,-0.0112834978843441
4445,590,233,237,-0.0067796610169491
4446,662,260,267,-0.0105740181268882
4447,668,265,278,-0.0194610778443113
4448,668,242,258,-0.0239520958083832
4449,690,270,278,-0.0115942028985507
4450,739,274,281,-0.0094722598105548
4451,751,252,264,-0.0159786950732356
4452,692,266,276,-0.0144508670520231
4453,673,240,250,-0.0148588410104011
4454,596,230,235,-0.0083892617449664
4455,579,232,232,0.0
4456,709,273,284,-0.0155148095909732
4457,735,298,299,-0.001360544217687
4458,756,269,272,-0.0039682539682539
4459,777,264,281,-0.0218790218790218
4460,838,317,322,-0.0059665871121718
4461,640,246,246,0.0
4462,607,255,259,-0.0065897858319604
4463,641,244,250,-0.0093603744149766
4464,732,262,273,-0.0150273224043715
4465,754,290,287,0.0039787798408488
4466,695,260,272,-0.0172661870503597
4467,793,300,304,-0.0050441361916771
4468,666,254,258,-0.006006006006006
4469,671,261,268,-0.0104321907600596
4470,627,246,255,-0.0143540669856459
4471,693,281,293,-0.0173160173160173
4472,637,252,267,-0.0235478806907378
4473,758,298,308,-0.0131926121372031
4474,688,280,287,-0.0101744186046511
4475,729,282,302,-0.027434842249657
4476,703,286,294,-0.011379800853485
4477,717,259,273,-0.0195258019525801
4478,678,258,275,-0.0250737463126843
4479,730,265,274,-0.0123287671232876
4480,706,269,286,-0.0240793201133144
4481,715,282,293,-0.0153846153846153
4482,671,281,288,-0.0104321907600596
4483,705,288,292,-0.0056737588652482
4484,683,247,261,-0.0204978038067349
4485,713,255,274,-0.0266479663394109
4486,680,263,263,0.0
4487,657,243,242,0.0015220700152207
4488,773,301,311,-0.0129366106080207
4489,713,265,276,-0.0154277699859747
4490,625,236,239,-0.0048
4491,736,257,270,-0.0176630434782608
4492,619,229,240,-0.0177705977382875
4493,669,238,253,-0.0224215246636771
4494,708,269,275,-0.0084745762711864
4495,631,236,247,-0.0174326465927099
4496,717,309,310,-0.00139470013947
4497,733,297,306,-0.0122783083219645
4498,672,263,265,-0.0029761904761904
4499,727,268,286,-0.0247592847317744
4500,707,272,284,-0.0169731258840169
4501,698,264,270,-0.0085959885386819
4502,679,259,271,-0.0176730486008836
4503,713,263,266,-0.0042075736325385
4504,697,276,282,-0.0086083213773314
4505,693,248,258,-0.0144300144300144
