panel,policy,display_name,observation_id,value,ecdf,denominator_n,metric,candidate_lake_n,origin_n,adjacent_pair_n,total_selection_slots,unique_selected_lakes,unique_lake_reach_percent,repeat_selection_median,repeat_selection_lower_quartile,repeat_selection_upper_quartile,repeat_selection_mean,jaccard_mean,jaccard_median,jaccard_lower_quartile,jaccard_upper_quartile,jaccard_turnover_mean
b,multi_horizon,Multi-horizon,6206,33.0,0.7282184655396619,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,147878,34.0,0.7288686605981795,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,187230,34.0,0.729518855656697,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207183,34.0,0.7301690507152145,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207734,34.0,0.7308192457737321,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,3946,34.0,0.7314694408322496,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,453758,34.0,0.7321196358907672,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4653,34.0,0.7327698309492848,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4691,34.0,0.7334200260078023,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,50483,34.0,0.7340702210663199,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,5162,34.0,0.7347204161248374,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6994,34.0,0.735370611183355,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,110327,35.0,0.7360208062418726,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,27482,35.0,0.7366710013003901,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2960,35.0,0.7373211963589077,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,355723,35.0,0.7379713914174252,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4328,35.0,0.7386215864759428,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,454129,35.0,0.7392717815344604,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7044,35.0,0.7399219765929779,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,190854,36.0,0.7405721716514955,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,195573,36.0,0.741222366710013,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,197364,36.0,0.7418725617685306,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,3163,36.0,0.7425227568270482,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,5496,36.0,0.7431729518855656,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,111821,37.0,0.7438231469440832,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,139838,37.0,0.7444733420026007,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,141821,37.0,0.7451235370611183,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,176,37.0,0.7457737321196359,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1914,37.0,0.7464239271781534,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1949,37.0,0.747074122236671,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,314256,37.0,0.7477243172951885,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,33602,37.0,0.7483745123537061,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,338176,37.0,0.7490247074122237,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4395,37.0,0.7496749024707412,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6179,37.0,0.7503250975292588,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6201,37.0,0.7509752925877763,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7456,37.0,0.7516254876462939,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,80553,37.0,0.7522756827048115,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,86726,37.0,0.752925877763329,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,132581,38.0,0.7535760728218466,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,133716,38.0,0.7542262678803641,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1661,38.0,0.7548764629388817,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,187119,38.0,0.7555266579973993,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,210507,38.0,0.7561768530559168,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,347314,38.0,0.7568270481144344,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4624,38.0,0.7574772431729518,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,687,38.0,0.7581274382314694,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,135373,39.0,0.758777633289987,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1881,39.0,0.7594278283485045,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,190851,39.0,0.7600780234070221,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,193047,39.0,0.7607282184655396,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,20376,39.0,0.7613784135240572,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,473433,39.0,0.7620286085825748,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6209,39.0,0.7626788036410923,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6981,39.0,0.7633289986996099,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7050,39.0,0.7639791937581274,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,316751,40.0,0.764629388816645,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,194671,41.0,0.7652795838751626,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,200695,41.0,0.7659297789336801,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,3064,41.0,0.7665799739921977,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,349812,41.0,0.7672301690507152,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,354805,41.0,0.7678803641092328,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,355715,41.0,0.7685305591677504,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,355722,41.0,0.7691807542262679,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,423800,41.0,0.7698309492847855,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4606,41.0,0.770481144343303,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,10725,42.0,0.7711313394018205,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,136311,42.0,0.7717815344603381,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1440,42.0,0.7724317295188556,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,314560,42.0,0.7730819245773732,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,362584,42.0,0.7737321196358907,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,481099,42.0,0.7743823146944083,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7449,42.0,0.7750325097529259,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,80564,42.0,0.7756827048114434,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,134511,43.0,0.776332899869961,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,142108,43.0,0.7769830949284785,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,203606,43.0,0.7776332899869961,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,35744,43.0,0.7782834850455137,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,363083,43.0,0.7789336801040312,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,36810,43.0,0.7795838751625488,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4389,43.0,0.7802340702210663,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4607,43.0,0.7808842652795839,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,52571,43.0,0.7815344603381015,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6300,43.0,0.782184655396619,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,142332,44.0,0.7828348504551366,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,1694,44.0,0.783485045513654,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,190092,44.0,0.7841352405721717,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,209069,44.0,0.7847854356306893,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,222,44.0,0.7854356306892067,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4884,44.0,0.7860858257477243,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,50464,44.0,0.7867360208062418,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,54712,44.0,0.7873862158647594,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,6999,44.0,0.788036410923277,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,119834,45.0,0.7886866059817945,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,141802,45.0,0.7893368010403121,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,196859,45.0,0.7899869960988296,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,203123,45.0,0.7906371911573472,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207514,45.0,0.7912873862158648,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,207749,45.0,0.7919375812743823,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2147,45.0,0.7925877763328999,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2709,45.0,0.7932379713914174,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,2787,45.0,0.793888166449935,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,3407,45.0,0.7945383615084526,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,474375,45.0,0.7951885565669701,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,4933,45.0,0.7958387516254877,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,7067,45.0,0.7964889466840052,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,119754,46.0,0.7971391417425228,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
b,multi_horizon,Multi-horizon,194594,46.0,0.7977893368010404,1538,selection_n,2844,130,129,36631,1538,54.07876230661041,11.0,3.0,37.0,23.817295188556567,0.5129165200645733,0.5227882037533512,0.4601542416452442,0.5647382920110193,0.4870834799354266
